"Time_ms";"MsgProc";"StateAfter";"MsgClass";"MsgNumber";"TimeString";"MsgText";"PLC";"Waterstand";"RH_cum";"Trein";"Trein_cum";"DD";"FH";"FX";"T";"SQ";"Q";"DR";"RH";"P";"U";"S";"O";"Y"
44347641167,9977;2;2;1;2;2021-05-31 15:23:17;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;32;2021-05-31 15:23:17;"Storing Failsafe uitgangskaart 166P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;33;2021-05-31 15:23:17;"Storing Failsafe uitgangskaart 167P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;34;2021-05-31 15:23:17;"Storing Failsafe uitgangskaart 168P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;24;2021-05-31 15:23:17;"Storing Failsafe ingangskaart 132P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;25;2021-05-31 15:23:17;"Storing Failsafe ingangskaart 136P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;26;2021-05-31 15:23:17;"Storing Failsafe ingangskaart 140P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;27;2021-05-31 15:23:17;"Storing Failsafe ingangskaart 144P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;28;2021-05-31 15:23:17;"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;29;2021-05-31 15:23:17;"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;30;2021-05-31 15:23:17;"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;31;2021-05-31 15:23:17;"Storing Failsafe uitgangskaart 165P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;229;2021-05-31 15:23:17;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;64;2021-05-31 15:23:17;"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;62;2021-05-31 15:23:17;"Sleutelschakelaar stuurstroom in (Ssl) ongelijke werking contacten";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;45;2021-05-31 15:23:17;"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;47;2021-05-31 15:23:17;"Ongelijke werking contacten noodstop SvS draadloos (Dnst2)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;49;2021-05-31 15:23:17;"Ongelijke werking contacten noodstop afstand brugpost (Dnst3)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641167,9977;2;2;1;51;2021-05-31 15:23:17;"Ongelijke werking contacten noodstop plaatselijk noodbediening (Dnst4)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,537;2;1;1;2;2021-05-31 15:23:18;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,537;2;1;1;32;2021-05-31 15:23:18;"Storing Failsafe uitgangskaart 166P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,537;2;1;1;33;2021-05-31 15:23:18;"Storing Failsafe uitgangskaart 167P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,537;2;1;1;34;2021-05-31 15:23:18;"Storing Failsafe uitgangskaart 168P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,537;2;1;1;24;2021-05-31 15:23:18;"Storing Failsafe ingangskaart 132P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,537;2;1;1;25;2021-05-31 15:23:18;"Storing Failsafe ingangskaart 136P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,537;2;1;1;26;2021-05-31 15:23:18;"Storing Failsafe ingangskaart 140P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,537;2;1;1;27;2021-05-31 15:23:18;"Storing Failsafe ingangskaart 144P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,537;2;1;1;28;2021-05-31 15:23:18;"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,537;2;1;1;29;2021-05-31 15:23:18;"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,537;2;1;1;30;2021-05-31 15:23:18;"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,537;2;1;1;31;2021-05-31 15:23:18;"Storing Failsafe uitgangskaart 165P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,5486;2;1;1;229;2021-05-31 15:23:18;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,5486;2;1;1;64;2021-05-31 15:23:18;"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,5486;2;1;1;62;2021-05-31 15:23:18;"Sleutelschakelaar stuurstroom in (Ssl) ongelijke werking contacten";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,5486;2;1;1;45;2021-05-31 15:23:18;"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,5486;2;1;1;47;2021-05-31 15:23:18;"Ongelijke werking contacten noodstop SvS draadloos (Dnst2)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,5486;2;1;1;49;2021-05-31 15:23:18;"Ongelijke werking contacten noodstop afstand brugpost (Dnst3)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347641179,5486;2;1;1;51;2021-05-31 15:23:18;"Ongelijke werking contacten noodstop plaatselijk noodbediening (Dnst4)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0486;2;0;1;2;2021-05-31 15:24:39;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0486;2;0;1;32;2021-05-31 15:24:39;"Storing Failsafe uitgangskaart 166P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0486;2;0;1;33;2021-05-31 15:24:39;"Storing Failsafe uitgangskaart 167P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0486;2;0;1;34;2021-05-31 15:24:39;"Storing Failsafe uitgangskaart 168P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0486;2;0;1;24;2021-05-31 15:24:39;"Storing Failsafe ingangskaart 132P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0486;2;0;1;25;2021-05-31 15:24:39;"Storing Failsafe ingangskaart 136P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0486;2;0;1;26;2021-05-31 15:24:39;"Storing Failsafe ingangskaart 140P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0486;2;0;1;27;2021-05-31 15:24:39;"Storing Failsafe ingangskaart 144P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0486;2;0;1;28;2021-05-31 15:24:39;"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0486;2;0;1;29;2021-05-31 15:24:39;"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0486;2;0;1;30;2021-05-31 15:24:39;"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0486;2;0;1;31;2021-05-31 15:24:39;"Storing Failsafe uitgangskaart 165P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0602;2;0;1;229;2021-05-31 15:24:39;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0602;2;0;1;64;2021-05-31 15:24:39;"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0602;2;0;1;62;2021-05-31 15:24:39;"Sleutelschakelaar stuurstroom in (Ssl) ongelijke werking contacten";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0602;2;0;1;45;2021-05-31 15:24:39;"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0602;2;0;1;47;2021-05-31 15:24:39;"Ongelijke werking contacten noodstop SvS draadloos (Dnst2)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0602;2;0;1;49;2021-05-31 15:24:39;"Ongelijke werking contacten noodstop afstand brugpost (Dnst3)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642122,0602;2;0;1;51;2021-05-31 15:24:39;"Ongelijke werking contacten noodstop plaatselijk noodbediening (Dnst4)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;2;2021-05-31 15:24:40;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;32;2021-05-31 15:24:40;"Storing Failsafe uitgangskaart 166P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;33;2021-05-31 15:24:40;"Storing Failsafe uitgangskaart 167P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;34;2021-05-31 15:24:40;"Storing Failsafe uitgangskaart 168P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;24;2021-05-31 15:24:40;"Storing Failsafe ingangskaart 132P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;25;2021-05-31 15:24:40;"Storing Failsafe ingangskaart 136P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;26;2021-05-31 15:24:40;"Storing Failsafe ingangskaart 140P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;27;2021-05-31 15:24:40;"Storing Failsafe ingangskaart 144P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;28;2021-05-31 15:24:40;"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;29;2021-05-31 15:24:40;"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;30;2021-05-31 15:24:40;"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;31;2021-05-31 15:24:40;"Storing Failsafe uitgangskaart 165P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;229;2021-05-31 15:24:40;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;64;2021-05-31 15:24:40;"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,5995;2;1;1;62;2021-05-31 15:24:40;"Sleutelschakelaar stuurstroom in (Ssl) ongelijke werking contacten";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,6111;2;1;1;45;2021-05-31 15:24:40;"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,6111;2;1;1;47;2021-05-31 15:24:40;"Ongelijke werking contacten noodstop SvS draadloos (Dnst2)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,6111;2;1;1;49;2021-05-31 15:24:40;"Ongelijke werking contacten noodstop afstand brugpost (Dnst3)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347642133,6111;2;1;1;51;2021-05-31 15:24:40;"Ongelijke werking contacten noodstop plaatselijk noodbediening (Dnst4)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0139;2;0;1;2;2021-05-31 15:26:11;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0139;2;0;1;32;2021-05-31 15:26:11;"Storing Failsafe uitgangskaart 166P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0139;2;0;1;33;2021-05-31 15:26:11;"Storing Failsafe uitgangskaart 167P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0139;2;0;1;34;2021-05-31 15:26:11;"Storing Failsafe uitgangskaart 168P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0139;2;0;1;24;2021-05-31 15:26:11;"Storing Failsafe ingangskaart 132P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0139;2;0;1;25;2021-05-31 15:26:11;"Storing Failsafe ingangskaart 136P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0139;2;0;1;26;2021-05-31 15:26:11;"Storing Failsafe ingangskaart 140P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0139;2;0;1;27;2021-05-31 15:26:11;"Storing Failsafe ingangskaart 144P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0139;2;0;1;28;2021-05-31 15:26:11;"Storing Failsafe ingangskaart 148P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0139;2;0;1;29;2021-05-31 15:26:11;"Storing Failsafe ingangskaart 152P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0139;2;0;1;30;2021-05-31 15:26:11;"Storing Failsafe uitgangskaart 164P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0139;2;0;1;31;2021-05-31 15:26:11;"Storing Failsafe uitgangskaart 165P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0486;2;0;1;229;2021-05-31 15:26:11;"Bedieningsleutel (Bsl) uitgeschakeld";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0602;2;0;1;64;2021-05-31 15:26:11;"Sleutelschakelaar bediening in (Bsl) ongelijke werking contacten";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,0602;2;0;1;62;2021-05-31 15:26:11;"Sleutelschakelaar stuurstroom in (Ssl) ongelijke werking contacten";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,1065;2;0;1;45;2021-05-31 15:26:11;"Ongelijke werking contacten noodstop plaatselijk SvS (Dnst1)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,1065;2;0;1;47;2021-05-31 15:26:11;"Ongelijke werking contacten noodstop SvS draadloos (Dnst2)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,1065;2;0;1;49;2021-05-31 15:26:11;"Ongelijke werking contacten noodstop afstand brugpost (Dnst3)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643187,1065;2;0;1;51;2021-05-31 15:26:11;"Ongelijke werking contacten noodstop plaatselijk noodbediening (Dnst4)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,625;2;1;1;2;2021-05-31 15:26:26;"Veiligheids-PLC opnieuw opgestart (net terugkomst)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,625;2;1;1;148;2021-05-31 15:26:26;"Hef inr. Diag_RelaisWerk";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;207;2021-05-31 15:26:26;"SVS (2) Diag_UitRood";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;119;2021-05-31 15:26:26;"Grendel inr-2. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;120;2021-05-31 15:26:26;"Grendel inr-2. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;115;2021-05-31 15:26:26;"Grendel inr-2. Diag_WS";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;201;2021-05-31 15:26:26;"SVS (1) Diag_UitRood";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;219;2021-05-31 15:26:26;"SVS (4) Diag_UitRood";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;89;2021-05-31 15:26:26;"Kontrole inr. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;90;2021-05-31 15:26:26;"Kontrole inr. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;85;2021-05-31 15:26:26;"Kontrole inr. Diag_WS";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;134;2021-05-31 15:26:26;"Hydrauliek pomp Diag_RelaisAanloop2";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;130;2021-05-31 15:26:26;"Hydrauliek pomp Diag_WS";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;132;2021-05-31 15:26:26;"Hydrauliek pomp Diag_RelaisNet";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;133;2021-05-31 15:26:26;"Hydrauliek pomp Diag_RelaisAanloop1";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6366;2;1;1;184;2021-05-31 15:26:26;"Encoder Diag_Enc_Draairichting";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6481;2;1;1;213;2021-05-31 15:26:26;"SVS (3) Diag_UitRood";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6481;2;1;1;104;2021-05-31 15:26:26;"Grendel inr-1. Diag_RelaisTerugtrekken";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6481;2;1;1;105;2021-05-31 15:26:26;"Grendel inr-1. Diag_RelaisUitsteken";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6481;2;1;1;100;2021-05-31 15:26:26;"Grendel inr-1. Diag_WS";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6481;2;1;1;171;2021-05-31 15:26:26;"Bew.werk Diag_EindPosNoodEind-DichtBereikt";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6481;2;1;1;52;2021-05-31 15:26:26;"Relais hoofdstroom in (Smhs)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643360,6481;2;1;1;44;2021-05-31 15:26:26;"Noodstop ingedrukt op plaatselijk SvS paneel (Dnst1)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643372,2107;2;1;1;72;2021-05-31 15:26:27;"ModeSel Diag_GeenVrijgaveBedienmode afstand brugpost";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643372,2107;2;0;1;184;2021-05-31 15:26:27;"Encoder Diag_Enc_Draairichting";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643632,6736;2;6;1;32;2021-05-31 15:26:50;"Storing Failsafe uitgangskaart 166P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
44347643632,6736;2;6;1;33;2021-05-31 15:26:50;"Storing Failsafe uitgangskaart 167P1 (Rackx Slotx)";"HMI_Connection_D_Lokaal";-21;0;4;0;40;4;8;22,7;1;247;0;0;10207;49;0;0;0
